"source","sourceScope","sourceId","productId","productName","rating","author","authorMeta","authorUrl","date","title","message","verified","location","replyAuthor","replyDate","replyMessage","relevance","sourceUrl"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNtX0pqbFZREAE","","","5","Danielle Hoger","3 reviews","https://www.google.com/maps/contrib/111962022022554192570/reviews?hl=en-US","4 years ago","","These boxes are amazing!! I bought the chemo box for my mom for Christmas and she loved it! Thank you for all of your hard work of putting it together.","false","","Rock the Treatment (Owner)","4 years ago","Danielle, we are so sorry to hear about your moms diagnosis. We are so happy to hear that your mom loved your gift. We deeply appreciate you taking the time to share your thoughts. Wishing you mom and family many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUMwbGNiUEZnEAE","","","5","Susan W","Local Guide·20 reviews","https://www.google.com/maps/contrib/113111108922541987174/reviews?hl=en-US","6 years ago","","My Aunt LOVED the basket and loved that all the products were geared towards what she was going through and what would help her during this process. Highly recommend this product!!!!","false","","Rock the Treatment (Owner)","6 years ago","Susan, we appreciate you taking the time to share your thoughts. We are so happy your Aunt loved the basket, and that she found it helpful. Many blessings!","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNhaVo3TDJ3RRAB","","","5","Jennifer Guerrero","Local Guide·15 reviews","https://www.google.com/maps/contrib/111113261556810106354/reviews?hl=en-US","4 years ago","","Absolutely fantastic company and care package for a chemo and radiation patient! It brought him and his family to tears. Couldn't be happier to know that I was able to bring him some peace and comfort with this box.","false","","Rock the Treatment (Owner)","4 years ago","Jennifer 💜💜 thank you so much for the kind words. We are so happy that your gift made some dark days a bit brighter. Many blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","Ci9DQUlRQUNvZENodHljRjlvT2tsbk0zaDZiRzFzWjBkUVFqbGlNRmR0V0U5SGRYYxAB","","","5","Ellen Sweningson","4 reviews","https://www.google.com/maps/contrib/110255173937707617473/reviews?hl=en-US","11 months ago","","The recepint of this product said the quality was really good. Also the recepint was very happy! Great company.","false","","Rock the Treatment (Owner)","11 months ago","Ellen, thank you so much for the kind words. We hope your gift brought the recipient comfort and smiles. Blessings. 🙏🏻❤️","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnTUNJNE5DaWxRRRAB","","","5","Dionne Maxwell","Local Guide·17 reviews·1 photo","https://www.google.com/maps/contrib/110553141383876118945/reviews?hl=en-US","a year ago","","Amazing care package! Love everything in it. Perfect for my Aunt undergoing chemo. She appreciated everything in it.","false","","Rock the Treatment (Owner)","a year ago","Dionne. We are so happy to hear that the RTt Cancer Care Package you sent your wonderful Aunt was helpful!! Thank you so much for taking the time to share your lovely feedback. Many blessings.🙏❤️","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUN5NFlMMkZnEAE","","","5","Vicky Lodia","Local Guide·24 reviews","https://www.google.com/maps/contrib/117008445823145366995/reviews?hl=en-US","5 years ago","","This was just the right and needed gift to someone who needed. She loved it. Said it had so many items in it she needed. She said it made her day at a time that was very hard for her. Awesome gift. Thank you so much.","false","","Rock the Treatment (Owner)","5 years ago","Vicky, we are so happy that your friend loved your gift and that it brightened her day during a very difficult time. We appreciate you taking the time to share. Many blessings. 🙏🏻❤️","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURzOXNYbDFBRRAB","","","5","Jeremy A","Local Guide·134 reviews·78 photos","https://www.google.com/maps/contrib/106886749609508543734/reviews?hl=en-US","6 years ago","","I have ordered from here three times and the recipient is always blown away. The last time the company founder sent a personal message (not an automated note) to me, great touch. The order shipped the same day and delivered a few days later. I hope to never need this service again but if I do I'll be using it.","false","","Rock the Treatment (Owner)","6 years ago","Jeremy, thank you so much for taking the time to recommend us. We are thrilled to learn that all three of your friends or loved ones enjoyed receiving your gift. We sincerely hope you never have to send another basket like this again either! But if you do, we are happy to help anyway we can. (PS…you only received 1 personal note? 😢 Check your spam folder for the other two may be in there. We send personal notes on every order 😊)Many blessings! 💙🙏","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURjOE1xYnBBRRAB","","","5","Ariana Gunn Miller","Local Guide·205 reviews·302 photos","https://www.google.com/maps/contrib/103304550034235347534/reviews?hl=en-US","6 years ago","","This was the PERFECT gift in lieu of our presence!!! It of course came on a bad day and lifted our friends spirit! Everything in the basket was useful and of the best quality!!! Thank you SOOOO much! 😘🥰","false","","Rock the Treatment (Owner)","6 years ago","Ariana, we are so glad that your gift helped make your friend or family members bad day better. Thank you for taking the time to share your thoughts. Be safe 💜","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUR5M3NyQi1nRRAB","","","5","Carolyn Marks","3 reviews·3 photos","https://www.google.com/maps/contrib/101663813060386336365/reviews?hl=en-US","5 years ago","","Our friend loved the basket we sent, the food, nuts, books, presentation and quality of everything. We would certainly use this company again.","false","","Rock the Treatment (Owner)","5 years ago","Carolyn, we are so happy that your friend loved the basket. Thank you so much for the kind words and for taking the time to share your thoughts. Be safe.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUMwOGVyWFZ3EAE","","","5","Gena","Local Guide·104 reviews·21 photos","https://www.google.com/maps/contrib/110924016315301524563/reviews?hl=en-US","6 years ago","","I purchased for my friend. She said the lip balm gave her immediate relief. Only a week out, but I am very happy she has something to help her.","false","","Rock the Treatment (Owner)","6 years ago","Gena, we are so glad that your friend loved the Dionis lip balm! It is a crowd fav. Many blessings to you and your friend!!","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNjcjdtZXp3RRAB","","","5","Amanda Wetzel","6 reviews·1 photo","https://www.google.com/maps/contrib/105001239941717528287/reviews?hl=en-US","6 years ago","","I live in Australia and wanted to do something for a warrior I love who is living in Georgia. The radiotherapy hamper was perfect. Great customer service from start to finish. Thanks!","false","","Rock the Treatment (Owner)","6 years ago","Thank you Amanda!!! Many prayers and blessings!!","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNzbVB5WWV3EAE","","","5","Patti Carbonara","10 reviews","https://www.google.com/maps/contrib/104810990531509850455/reviews?hl=en-US","6 years ago","","Got the basket there quickly! Amazing things that the receiver said was everything they told her to get for her upcoming treatments. And overall filled with love. THANK YOU!","false","","Rock the Treatment (Owner)","6 years ago","Patti, thank you so much for the kind review. It is sincerely appreciated. Many blessings!!","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNva0tpYXpnRRAB","","","5","Karen Durgans","1 review","https://www.google.com/maps/contrib/109574375317723830284/reviews?hl=en-US","7 years ago","","Review for Men's Chemo Basket: My step-sister and family really appreciated the Men's Chemo Basket. It came at the beginning of a difficult treatment and it provided encouragement and hope.","false","","Rock the Treatment (Owner)","7 years ago","Thank you so much for the kind words. We appreciate you taking the time to share your feedback!!","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChRDSUhNMG9nS0VQQzc0YnpuNEx0cxAB","","","5","Jennie Herrmann","8 reviews","https://www.google.com/maps/contrib/111025477063182568345/reviews?hl=en-US","a year ago","","Amazing concept! This was such a great gift for me to give my friend. Highly recommend!","false","","Rock the Treatment (Owner)","a year ago","Jennie, Thank you so much. We greatly appreciate you taking the time to share. Blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUQyeUpiLUxREAE","","","5","justin zabel","4 reviews","https://www.google.com/maps/contrib/100462523341405247862/reviews?hl=en-US","4 years ago","","Received the order very quickly. Also received a personal email from the company. Shows how much the company truly cares about their customers.","false","","Rock the Treatment (Owner)","4 years ago","Justin, we are so happy to hear that you were pleased with the service. Thank you so much for taking the time to share your feedback. 🙏❤️","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUMzaWZ5VllREAE","","","5","Sherrie Hundemer","1 review","https://www.google.com/maps/contrib/117795265470490040205/reviews?hl=en-US","a year ago","","Love them! Brings encouragement to others! Wish there was a white one for lung cancer! Good product!","false","","Rock the Treatment (Owner)","a year ago","Sherrie, ❤️ Thank you very much for taking the time to share your feedback. We are so happy that you had a great experience. Blessings 🙏","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURMcHJxMmp3RRAB","","","5","Shane Stielkyne","Local Guide·130 reviews·42 photos","https://www.google.com/maps/contrib/111852568504913828554/reviews?hl=en-US","2 years ago","","This was such a wonderful gift for my mother who is fighting lung cancer. She absolutely loved it. Thank you!","false","","Rock the Treatment (Owner)","2 years ago","Thank you for sharing your feedback Shane. Wishing your mom and family many blessings 🙏❤️","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","Ci9DQUlRQUNvZENodHljRjlvT25waFVIZERkVEJpVEV4UVdEVjVMVE0zYUc1WmIyYxAB","","","5","L Nat","Local Guide·17 reviews·13 photos","https://www.google.com/maps/contrib/102897489455672541388/reviews?hl=en-US","9 months ago","","Beautiful basket- well thought out products and very fast delivery.","false","","Rock the Treatment (Owner)","9 months ago","❤️❤️ thank you very much. We appreciate you taking the time to share your thoughts. Blessings 🙏","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURwd3ZQYnZ3RRAB","","","5","Rener Morrow","5 reviews","https://www.google.com/maps/contrib/111806472046135207553/reviews?hl=en-US","2 years ago","","My Favorite Cousin loved it She really liked the Nausea pops. When you can't be there to help it gives me peace of mind.","false","","Rock the Treatment (Owner)","2 years ago","Rener, we are so happy to hear that your fav cousin loved receiving your gift and that the Queasy Pops helped!! We greatly appreciate you taking the time to share your thoughtful feedback. Blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURKcFpYLWpBRRAB","","","5","Felicia Gironda","Local Guide·119 reviews","https://www.google.com/maps/contrib/109199324836437191089/reviews?hl=en-US","3 years ago","","I purchased the basket for a dear friend and she was thrilled each item when it arrived!","false","","Rock the Treatment (Owner)","3 years ago","Felicia…we are SO happy to hear that!!! Thank you so much for taking the time to share. Blessings ❤️","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUN5emVIdjJnRRAB","","","2","Alexandra von Ausdall","2 reviews","https://www.google.com/maps/contrib/104452504627130936710/reviews?hl=en-US","5 years ago","","I was really disappointed when the gift arrived, it was much smaller than advertised - I could have purchased the same items for $25.00, instead of the $109.00. I think the product is highly over priced!","false","","Rock the Treatment (Owner)","5 years ago","Alexandra, we are so sorry that you were not satisfied with your purchase. The exact size and dimensions of the gift box and all of the products are listed and pictured on our website. Some of the items are specialized for cancer patients and are costly. Additionally, most gifts in this price range (for cancer and generally) contain 5-6 items. Ours contain 15 items as we want to provide comfort in all areas cancer patients need. Customer satisfaction is our top priority. Please feel free to contact us directly and we will be happy to discuss an amicable resolution.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
